	O*NET-SOC Code	Task ID	Task	Task Type	Title	human_exposure_agg	gpt4_exposure	gpt4_exposure_alt_rubric	gpt_3_relevant	gpt4_automation	alpha	beta	gamma	automation	human_labels
5582	21-1014.00	1608.0	Discuss with individual patients their plans for life after leaving therapy.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5583	21-1014.00	1606.0	Modify treatment activities or approaches as needed to comply with changes in clients' status.	Core	Mental Health Counselors	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
5584	21-1014.00	1600.0	Evaluate clients' physical or mental condition, based on review of client information.	Core	Mental Health Counselors	E0	E2	E0	False	T2	0.0	0.5	1.0	0.5	E0
5585	21-1014.00	1610.0	Monitor clients' use of medications.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5586	21-1014.00	23909.0	Collaborate with mental health professionals and other staff members to perform clinical assessments or develop treatment plans.	Core	Mental Health Counselors	E2	E2	E0	False	T1	0.0	0.5	1.0	0.25	E2
5587	21-1014.00	1597.0	Act as client advocates to coordinate required services or to resolve emergency problems in crisis situations.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5588	21-1014.00	1604.0	Evaluate the effectiveness of counseling programs on clients' progress in resolving identified problems and moving towards defined objectives.	Core	Mental Health Counselors	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
5589	21-1014.00	1605.0	Plan, organize, or lead structured programs of counseling, work, study, recreation, or social activities for clients.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5590	21-1014.00	1602.0	Refer patients, clients, or family members to community resources or to specialists as necessary.	Core	Mental Health Counselors	E1	E2	E2	False	T2	0.0	0.5	1.0	0.5	E1
5591	21-1014.00	1603.0	Counsel family members to assist them in understanding, dealing with, or supporting clients or patients.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5592	21-1014.00	1607.0	Learn about new developments in counseling by reading professional literature, attending courses and seminars, or establishing and maintaining contact with other social service agencies.	Core	Mental Health Counselors	E1	E2	E2	False	T1	0.0	0.5	1.0	0.25	E1
5593	21-1014.00	1601.0	Meet with families, probation officers, police, or other interested parties to exchange necessary information during the treatment process.	Core	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5594	21-1014.00	1609.0	Gather information about community mental health needs or resources that could be used in conjunction with therapy.	Core	Mental Health Counselors	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5595	21-1014.00	18485.0	Supervise other counselors, social service staff, assistants, or graduate students.	Supplemental	Mental Health Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5596	21-1014.00	1612.0	Plan or conduct programs to prevent substance abuse or improve community health or counseling services.	Supplemental	Mental Health Counselors	E2	E2	E0	False	T1	0.0	0.5	1.0	0.25	E2
5597	21-1014.00	18486.0	Coordinate or direct employee workshops, courses, or training about mental health issues.	Supplemental	Mental Health Counselors	E0	E2	E2	False	T2	0.0	0.5	1.0	0.5	E0
5598	21-1015.00	9202.0	Prepare and maintain records and case files, including documentation, such as clients' personal and eligibility information, services provided, narratives of client contacts, or relevant correspondence.	Core	Rehabilitation Counselors	E2	E1	E1	True	T3	1.0	1.0	1.0	0.75	E2
5599	21-1015.00	9201.0	Confer with clients to discuss their options and goals so that rehabilitation programs and plans for accessing needed services can be developed.	Core	Rehabilitation Counselors	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
5600	21-1015.00	9205.0	Develop rehabilitation plans that fit clients' aptitudes, education levels, physical abilities, and career goals.	Core	Rehabilitation Counselors	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5601	21-1015.00	9208.0	Locate barriers to client employment, such as inaccessible work sites, inflexible schedules, or transportation problems, and work with clients to develop strategies for overcoming these barriers.	Core	Rehabilitation Counselors	E2	E2	E2	False	T1	0.0	0.5	1.0	0.25	E2
5602	21-1015.00	9200.0	Monitor and record clients' progress to ensure that goals and objectives are met.	Core	Rehabilitation Counselors	E2	E2	E2	True	T2	0.0	0.5	1.0	0.5	E2
5603	21-1015.00	9212.0	Participate in job development and placement programs, contacting prospective employers, placing clients in jobs, and evaluating the success of placements.	Core	Rehabilitation Counselors	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5604	21-1015.00	9204.0	Analyze information from interviews, educational and medical records, consultation with other professionals, and diagnostic evaluations to assess clients' abilities, needs, and eligibility for services.	Core	Rehabilitation Counselors	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5605	21-1015.00	9213.0	Collaborate with clients' families to implement rehabilitation plans, such as behavioral, residential, social, or employment goals.	Core	Rehabilitation Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5606	21-1015.00	9207.0	Develop and maintain relationships with community referral sources, such as schools or community groups.	Core	Rehabilitation Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5607	21-1015.00	9206.0	Maintain close contact with clients during job training and placements to resolve problems and evaluate placement adequacy.	Core	Rehabilitation Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5608	21-1015.00	9209.0	Arrange for on-site job coaching or assistive devices, such as specially equipped wheelchairs, to help clients adapt to work or school environments.	Core	Rehabilitation Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5609	21-1015.00	9203.0	Arrange for physical, mental, academic, vocational, and other evaluations to obtain information for assessing clients' needs and developing rehabilitation plans.	Core	Rehabilitation Counselors	E1	E2	E2	False	T1	0.0	0.5	1.0	0.25	E1
5610	21-1015.00	9210.0	Confer with physicians, psychologists, occupational therapists, and other professionals to develop and implement client rehabilitation programs.	Core	Rehabilitation Counselors	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5611	21-1015.00	9214.0	Collaborate with community agencies to establish facilities and programs for persons with disabilities.	Core	Rehabilitation Counselors	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5612	21-1015.00	20234.0	Manage budgets and direct case service allocations, authorizing expenditures and payments.	Supplemental	Rehabilitation Counselors	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5613	21-1015.00	21178.0	Supervise rehabilitation counselors and staff.	Supplemental	Rehabilitation Counselors	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5614	21-1015.00	9211.0	Develop diagnostic procedures to determine clients' needs.	Supplemental	Rehabilitation Counselors	E0	E2	E2	False	T2	0.0	0.5	1.0	0.5	E0
5615	21-1021.00	237.0	Maintain case history records and prepare reports.	Core	Child, Family, and School Social Workers	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
5616	21-1021.00	235.0	Interview clients individually, in families, or in groups, assessing their situations, capabilities, and problems to determine what services are required to meet their needs.	Core	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5617	21-1021.00	250.0	Serve as liaisons between students, homes, schools, family services, child guidance clinics, courts, protective services, doctors, and other contacts to help children who face problems, such as disabilities, abuse, or poverty.	Core	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5618	21-1021.00	241.0	Develop and review service plans in consultation with clients and perform follow-ups assessing the quantity and quality of services provided.	Core	Child, Family, and School Social Workers	E0	E2	E0	True	T2	0.0	0.5	1.0	0.5	E0
5619	21-1021.00	243.0	Address legal issues, such as child abuse and discipline, assisting with hearings and providing testimony to inform custody arrangements.	Core	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5620	21-1021.00	240.0	Counsel parents with child rearing problems, interviewing the child and family to determine whether further action is required.	Core	Child, Family, and School Social Workers	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
5621	21-1021.00	239.0	Consult with parents, teachers, and other school personnel to determine causes of problems, such as truancy and misbehavior, and to implement solutions.	Core	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5622	21-1021.00	246.0	Arrange for medical, psychiatric, and other tests that may disclose causes of difficulties and indicate remedial measures.	Core	Child, Family, and School Social Workers	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5623	21-1021.00	245.0	Refer clients to community resources for services, such as job placement, debt counseling, legal aid, housing, medical treatment, or financial assistance, and provide concrete information, such as where to go and how to apply.	Core	Child, Family, and School Social Workers	E1	E2	E2	False	T3	0.0	0.5	1.0	0.75	E1
5624	21-1021.00	236.0	Counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.	Core	Child, Family, and School Social Workers	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
5625	21-1021.00	244.0	Provide, find, or arrange for support services, such as child care, homemaker service, prenatal care, substance abuse treatment, job training, counseling, or parenting classes to prevent more serious problems from developing.	Core	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5626	21-1021.00	242.0	Collect supplementary information needed to assist client, such as employment records, medical records, or school reports.	Core	Child, Family, and School Social Workers	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5627	21-1021.00	251.0	Place children in foster or adoptive homes, institutions, or medical treatment centers.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5628	21-1021.00	253.0	Recommend temporary foster care and advise foster or adoptive parents.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5629	21-1021.00	238.0	Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.	Supplemental	Child, Family, and School Social Workers	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5630	21-1021.00	249.0	Evaluate personal characteristics and home conditions of foster home or adoption applicants.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5631	21-1021.00	255.0	Conduct social research.	Supplemental	Child, Family, and School Social Workers	E2	E2	E2	True	T2	0.0	0.5	1.0	0.5	E2
5632	21-1021.00	252.0	Supervise other social workers.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5633	21-1021.00	256.0	Lead group counseling sessions that provide support in such areas as grief, stress, or chemical dependency.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5634	21-1021.00	257.0	Serve on policy-making committees, assist in community development, and assist client groups by lobbying for solutions to problems.	Supplemental	Child, Family, and School Social Workers	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5635	21-1021.00	247.0	Work in child and adolescent residential institutions.	Supplemental	Child, Family, and School Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5636	21-1021.00	248.0	Administer welfare programs.	Supplemental	Child, Family, and School Social Workers	E0	E2	E0	False	T2	0.0	0.5	1.0	0.5	E0
5637	21-1021.00	254.0	Determine clients' eligibility for financial assistance.	Supplemental	Child, Family, and School Social Workers	E0	E2	E2	True	T3	0.0	0.5	1.0	0.75	E0
5638	21-1022.00	263.0	Advocate for clients or patients to resolve crises.	Core	Healthcare Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5639	21-1022.00	23910.0	Educate clients about end-of-life symptoms and options to assist them in making informed decisions.	Core	Healthcare Social Workers	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
5640	21-1022.00	258.0	Collaborate with other professionals to evaluate patients' medical or physical condition and to assess client needs.	Core	Healthcare Social Workers	E1	E2	E0	False	T1	0.0	0.5	1.0	0.25	E1
5641	21-1022.00	260.0	Refer patient, client, or family to community resources to assist in recovery from mental or physical illness and to provide access to services such as financial assistance, legal aid, housing, job placement or education.	Core	Healthcare Social Workers	E1	E2	E2	False	T2	0.0	0.5	1.0	0.5	E1
5642	21-1022.00	265.0	Utilize consultation data and social work experience to plan and coordinate client or patient care and rehabilitation, following through to ensure service efficacy.	Core	Healthcare Social Workers	E2	E2	E2	False	T1	0.0	0.5	1.0	0.25	E2
5643	21-1022.00	267.0	Monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan.	Core	Healthcare Social Workers	E2	E2	E2	True	T2	0.0	0.5	1.0	0.5	E2
5644	21-1022.00	264.0	Identify environmental impediments to client or patient progress through interviews and review of patient records.	Core	Healthcare Social Workers	E2	E2	E2	False	T2	0.0	0.5	1.0	0.5	E2
5645	21-1022.00	261.0	Counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.	Core	Healthcare Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
5646	21-1022.00	15227.0	Plan discharge from care facility to home or other care facility.	Core	Healthcare Social Workers	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
5647	21-1022.00	262.0	Organize support groups or counsel family members to assist them in understanding, dealing with, and supporting the client or patient.	Core	Healthcare Social Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
